_Input;_Num;_pageUrl;_resultNumber;_Source;_widgetName;City;Company;Display Sheet ;Id;Industry;Metro;Rank (copy);State L;State S;Url;Workers (bin);Growth;Metric Calculation;Rank;Rev;Revenue;Revenue (copy);Workers;Workers (copy);Yrs On List
;99;http://www.inc.com/inc5000list/json/inc5000_2014.json;99;Inc5000 Company List;Inc5000 Company List;Bronx;Global Energy Efficiency;Company;26456;Energy;New York City;#Error;New York;NY;global-energy-efficiency;100;3588,5841;119081,157407407;99;119081,157407407;12860765;12,86M;108;108;1
;100;http://www.inc.com/inc5000list/json/inc5000_2014.json;100;Inc5000 Company List;Inc5000 Company List;Itasca;LaunchPoint;Company;26317;Health;Chicago;#Error;Illinois;IL;launchpoint;70;3544,2164;179165,875;100;179165,875;12899943;12,90M;72;72;1
;101;http://www.inc.com/inc5000list/json/inc5000_2014.json;101;Inc5000 Company List;Inc5000 Company List;Mequon;Equipatron;Company;24794;Retail;Milwaukee-Waukesha-West Allis WI;#Error;Wisconsin;WI;equipatron;0;3543,1;754980,428571429;101;754980,428571429;5284863;5,28M;7;7;1
;102;http://www.inc.com/inc5000list/json/inc5000_2014.json;102;Inc5000 Company List;Inc5000 Company List;Charlottesville;GovSmart;Company;25791;Computer Hardware;Charlottesville VA;#Error;Virginia;VA;govsmart;10;3532,3775;2119471,08333333;102;2119471,08333333;25433653;25,43M;12;12;1
;103;http://www.inc.com/inc5000list/json/inc5000_2014.json;103;Inc5000 Company List;Inc5000 Company List;Portland;The Clymb;Company;26531;Retail;Portland OR;#Error;Oregon;OR;the-clymb;90;3531,5493;716222,222222222;103;716222,222222222;64460000;64,46M;90;90;1
;104;http://www.inc.com/inc5000list/json/inc5000_2014.json;104;Inc5000 Company List;Inc5000 Company List;Salt Lake City;Alliance Health;Company;26329;Health;Salt Lake City;#Error;Utah;UT;alliance-health;380;3490,2076;225254,160526316;104;225254,160526316;85596581;85,60M;380;380;1
;105;http://www.inc.com/inc5000list/json/inc5000_2014.json;105;Inc5000 Company List;Inc5000 Company List;San Francisco;Inkling;Company;26379;Software;San Francisco;#Error;California;CA;inkling;100;3443,0435;81490;105;81490;8149000;8,15M;100;100;1
;106;http://www.inc.com/inc5000list/json/inc5000_2014.json;106;Inc5000 Company List;Inc5000 Company List;Warrenton;Patriot Group International;Company;24947;Government Services;Culpeper VA;#Error;Virginia;VA;patriot-group-international;80;3401,9117;300918,4;106;300918,4;24073472;24,07M;80;80;1
;107;http://www.inc.com/inc5000list/json/inc5000_2014.json;107;Inc5000 Company List;Inc5000 Company List;Chicago;Insureon;Company;25461;Insurance;Chicago;#Error;Illinois;IL;insureon;60;3357,8136;182216,138461538;107;182216,138461538;11844049;11,84M;65;65;1
;108;http://www.inc.com/inc5000list/json/inc5000_2014.json;108;Inc5000 Company List;Inc5000 Company List;Granville;RevLocal;Company;23215;Advertising & Marketing;Columbus OH;#Error;Ohio;OH;revlocal;140;3341,7125;49784,842465753;108;49784,842465753;7268587;7,27M;146;146;2
;109;http://www.inc.com/inc5000list/json/inc5000_2014.json;109;Inc5000 Company List;Inc5000 Company List;Murrieta;Apex Fuels;Company;26392;Energy;Riverside-San Bernardino-Ontario CA;#Error;California;CA;apex-fuels;30;3323,5318;3636963,05405405;109;3636963,05405405;134567633;134,57M;37;37;1
;110;http://www.inc.com/inc5000list/json/inc5000_2014.json;110;Inc5000 Company List;Inc5000 Company List;Sunnyvale;Multicoreware;Company;25606;Software;San Jose;#Error;California;CA;multicoreware;200;3322,105;38430,41;110;38430,41;7686082;7,69M;200;200;1
;111;http://www.inc.com/inc5000list/json/inc5000_2014.json;111;Inc5000 Company List;Inc5000 Company List;Boca Raton;MobileHelp;Company;26420;Health;Miami;#Error;Florida;FL;mobilehelp;80;3304,8214;214501,793103448;111;214501,793103448;18661656;18,66M;87;87;1
;112;http://www.inc.com/inc5000list/json/inc5000_2014.json;112;Inc5000 Company List;Inc5000 Company List;Boise;Ataraxis;Company;26464;Human Resources;Boise City-Nampa ID;#Error;Idaho;ID;ataraxis;10;3277,519;3397153,66666667;112;3397153,66666667;40765844;40,77M;12;12;1
;113;http://www.inc.com/inc5000list/json/inc5000_2014.json;113;Inc5000 Company List;Inc5000 Company List;Sherman Oaks;Fortress Gold Group;Company;25241;Financial Services;Los Angeles;#Error;California;CA;fortress-gold-group;10;3257,9707;653953,6;113;653953,6;9809304;9,81M;15;15;1
;114;http://www.inc.com/inc5000list/json/inc5000_2014.json;114;Inc5000 Company List;Inc5000 Company List;Los Angeles;AdColony;Company;23197;Advertising & Marketing;Los Angeles;#Error;California;CA;adcolony;70;3236,4728;723054,794520548;114;723054,794520548;52783000;52,78M;73;73;2
;115;http://www.inc.com/inc5000list/json/inc5000_2014.json;115;Inc5000 Company List;Inc5000 Company List;New York;Integral Ad Science;Company;26395;Advertising & Marketing;New York City;#Error;New York;NY;integral-ad-science;80;3231,6852;269453,67816092;115;269453,67816092;23442470;23,44M;87;87;1
;116;http://www.inc.com/inc5000list/json/inc5000_2014.json;116;Inc5000 Company List;Inc5000 Company List;West Windsor;Technomax;Company;23076;IT Services;Trenton-Ewing NJ;#Error;New Jersey;NJ;technomax;10;3225,0636;222354,388888889;116;222354,388888889;4002379;4,00M;18;18;2
;117;http://www.inc.com/inc5000list/json/inc5000_2014.json;117;Inc5000 Company List;Inc5000 Company List;Reston;hCentive;Company;25855;Health;Washington DC;#Error;Virginia;VA;hcentive;450;3214,4606;57845,949781659;117;57845,949781659;26493445;26,49M;458;458;1
;118;http://www.inc.com/inc5000list/json/inc5000_2014.json;118;Inc5000 Company List;Inc5000 Company List;Rochelle Park;Intelligent Audit;Company;22903;Logistics & Transportation;;#Error;New Jersey;NJ;intelligent-audit;10;3122,0588;22774436,7142857;118;22774436,7142857;318842114;318,84M;14;14;2
;119;http://www.inc.com/inc5000list/json/inc5000_2014.json;119;Inc5000 Company List;Inc5000 Company List;Cambridge;SimpliSafe Home Security;Company;26332;Security;Boston;#Error;Massachusetts;MA;simplisafe-home-security;60;3075,8406;640913,75;119;640913,75;38454825;38,45M;60;60;1
;120;http://www.inc.com/inc5000list/json/inc5000_2014.json;120;Inc5000 Company List;Inc5000 Company List;Charlotte;Boxman Studios;Company;25436;Business Products & Services;Charlotte;#Error;North Carolina;NC;boxman-studios;40;3074,0826;100532,790697674;120;100532,790697674;4322910;4,32M;43;43;1
;121;http://www.inc.com/inc5000list/json/inc5000_2014.json;121;Inc5000 Company List;Inc5000 Company List;New York;SeatGeek;Company;26277;Consumer Products & Services;New York City;#Error;New York;NY;seatgeek;30;3039,1304;409133,333333333;121;409133,333333333;12274000;12,27M;30;30;1
;122;http://www.inc.com/inc5000list/json/inc5000_2014.json;122;Inc5000 Company List;Inc5000 Company List;Los Gatos;Smashwords;Company;24847;Media;San Jose;#Error;California;CA;smashwords;20;3018,5723;958166,434782609;122;958166,434782609;22037828;22,04M;23;23;1
;123;http://www.inc.com/inc5000list/json/inc5000_2014.json;123;Inc5000 Company List;Inc5000 Company List;Baltimore;Securityhunter;Company;21756;Government Services;Baltimore;#Error;Maryland;MD;securityhunter;10;2998,3413;1996202,77777778;123;1996202,77777778;35931650;35,93M;18;18;3
;124;http://www.inc.com/inc5000list/json/inc5000_2014.json;124;Inc5000 Company List;Inc5000 Company List;Salt Lake City;VRx;Company;21024;Health;Salt Lake City;#Error;Utah;UT;vrx;70;2987,2957;1210192,39189189;124;1210192,39189189;89554237;89,55M;74;74;3
;125;http://www.inc.com/inc5000list/json/inc5000_2014.json;125;Inc5000 Company List;Inc5000 Company List;Miami;SmackTom.com;Company;25425;Retail;Miami;#Error;Florida;FL;smacktomcom;40;2963,7255;74404,761904762;125;74404,761904762;3125000;3,13M;42;42;1
;126;http://www.inc.com/inc5000list/json/inc5000_2014.json;126;Inc5000 Company List;Inc5000 Company List;Oviedo;Virtual Fleet Supervisor;Company;25034;Software;Orlando FL;#Error;Florida;FL;virtual-fleet-supervisor;10;2948,8362;352610,1;126;352610,1;3526101;3,53M;10;10;1
;127;http://www.inc.com/inc5000list/json/inc5000_2014.json;127;Inc5000 Company List;Inc5000 Company List;Miami;CareCloud;Company;25283;Health;Miami;#Error;Florida;FL;carecloud;260;2939,6153;39904,580152672;127;39904,580152672;10455000;10,46M;262;262;1
;128;http://www.inc.com/inc5000list/json/inc5000_2014.json;128;Inc5000 Company List;Inc5000 Company List;New York;Fueled;Company;24789;Advertising & Marketing;New York City;#Error;New York;NY;fueled;60;2916,7442;101343,75;128;101343,75;6486000;6,49M;64;64;1
;129;http://www.inc.com/inc5000list/json/inc5000_2014.json;129;Inc5000 Company List;Inc5000 Company List;Westminster;Bob's Watches;Company;26484;Retail;Los Angeles;#Error;California;CA;bobs-watches;10;2861,191;792937,142857143;129;792937,142857143;11101120;11,10M;14;14;1
;130;http://www.inc.com/inc5000list/json/inc5000_2014.json;130;Inc5000 Company List;Inc5000 Company List;Howard Beach;CPA Trend;Company;24852;Advertising & Marketing;New York City;#Error;New York;NY;cpa-trend;0;2842,941;971146;130;971146;5826876;5,83M;6;6;1
;131;http://www.inc.com/inc5000list/json/inc5000_2014.json;131;Inc5000 Company List;Inc5000 Company List;Austin;Jobs2Careers;Company;25054;Human Resources;Austin;#Error;Texas;TX;jobs2careers;10;2829,7514;1315277,41176471;131;1315277,41176471;22359716;22,36M;17;17;1
;132;http://www.inc.com/inc5000list/json/inc5000_2014.json;132;Inc5000 Company List;Inc5000 Company List;Irvine;29 Prime;Company;20998;Advertising & Marketing;Los Angeles;#Error;California;CA;29-prime;200;2790,9199;101445,27;132;101445,27;20289054;20,29M;200;200;3
;133;http://www.inc.com/inc5000list/json/inc5000_2014.json;133;Inc5000 Company List;Inc5000 Company List;Farmington Hills;Prolim;Company;21178;IT Services;Detroit;#Error;Michigan;MI;prolim;180;2756,9034;28499,833333333;133;28499,833333333;5129970;5,13M;180;180;2
;134;http://www.inc.com/inc5000list/json/inc5000_2014.json;134;Inc5000 Company List;Inc5000 Company List;Orlando;Loyal Source Government Services;Company;24677;Government Services;Orlando FL;#Error;Florida;FL;loyal-source-government-services;860;2753,5176;64568,092272203;134;64568,092272203;55980536;55,98M;867;867;1
;135;http://www.inc.com/inc5000list/json/inc5000_2014.json;135;Inc5000 Company List;Inc5000 Company List;Parsippany;Marketsmith;Company;23162;Advertising & Marketing;New York City;#Error;New Jersey;NJ;marketsmith;20;2752,5555;3037861,08333333;135;3037861,08333333;72908666;72,91M;24;24;2
;136;http://www.inc.com/inc5000list/json/inc5000_2014.json;136;Inc5000 Company List;Inc5000 Company List;West Lafayette;Project Management Academy;Company;25279;Education;;#Error;Indiana;IN;project-management-academy;10;2752,4901;449722;136;449722;8094996;8,09M;18;18;1
;137;http://www.inc.com/inc5000list/json/inc5000_2014.json;137;Inc5000 Company List;Inc5000 Company List;Pittsburgh;Flying Cork Media;Company;24932;Advertising & Marketing;Pittsburgh PA;#Error;Pennsylvania;PA;flying-cork-media;20;2745,4166;300108,36;137;300108,36;7502709;7,50M;25;25;1
;138;http://www.inc.com/inc5000list/json/inc5000_2014.json;138;Inc5000 Company List;Inc5000 Company List;Irving;Motivity Labs;Company;24888;IT Services;Dallas;#Error;Texas;TX;motivity-labs;160;2716,0018;20161,86875;138;20161,86875;3225899;3,23M;160;160;1
;139;http://www.inc.com/inc5000list/json/inc5000_2014.json;139;Inc5000 Company List;Inc5000 Company List;San Francisco;Twilio;Company;26263;Telecommunications;San Francisco;#Error;California;CA;twilio;230;2710,8696;222931,034482759;139;222931,034482759;51720000;51,72M;232;232;1
;140;http://www.inc.com/inc5000list/json/inc5000_2014.json;140;Inc5000 Company List;Inc5000 Company List;Upper Arlington;Signature Closers;Company;25095;Real Estate;Columbus OH;#Error;Ohio;OH;signature-closers;20;2709,3881;192179;140;192179;3843580;3,84M;20;20;1
;141;http://www.inc.com/inc5000list/json/inc5000_2014.json;141;Inc5000 Company List;Inc5000 Company List;Charleston;PureCars;Company;25749;Advertising & Marketing;Charleston-North Charleston SC;#Error;South Carolina;SC;purecars;80;2689,9672;107728,209876543;141;107728,209876543;8725985;8,73M;81;81;1
;142;http://www.inc.com/inc5000list/json/inc5000_2014.json;142;Inc5000 Company List;Inc5000 Company List;Waltham;The Cambridge Institute of International Education;Company;25236;Education;Boston;#Error;Massachusetts;MA;the-cambridge-institute-of-international-education;90;2683,3172;101916,666666667;142;101916,666666667;9784000;9,78M;96;96;1
;143;http://www.inc.com/inc5000list/json/inc5000_2014.json;143;Inc5000 Company List;Inc5000 Company List;Deerfield;Market6;Company;25237;Software;Chicago;#Error;Illinois;IL;market6;50;2677,1957;284638,452830189;143;284638,452830189;15085838;15,09M;53;53;1
;144;http://www.inc.com/inc5000list/json/inc5000_2014.json;144;Inc5000 Company List;Inc5000 Company List;San Francisco;LiveRamp;Company;25594;Advertising & Marketing;San Francisco;#Error;California;CA;liveramp;50;2665,2479;396988,905660377;144;396988,905660377;21040412;21,04M;53;53;1
;145;http://www.inc.com/inc5000list/json/inc5000_2014.json;145;Inc5000 Company List;Inc5000 Company List;New York;MyClean;Company;25620;Consumer Products & Services;New York City;#Error;New York;NY;myclean;160;2646,4033;27498,70625;145;27498,70625;4399793;4,40M;160;160;1
;146;http://www.inc.com/inc5000list/json/inc5000_2014.json;146;Inc5000 Company List;Inc5000 Company List;San Francisco;PresenceLearning;Company;26220;Education;San Francisco;#Error;California;CA;presencelearning;30;2634,2593;168742,857142857;146;168742,857142857;5906000;5,91M;35;35;1
;147;http://www.inc.com/inc5000list/json/inc5000_2014.json;147;Inc5000 Company List;Inc5000 Company List;Atlanta;Residential Capital Management;Company;26517;Real Estate;Atlanta;#Error;Georgia;GA;residential-capital-management;140;2626,018;215479,457142857;147;215479,457142857;30167124;30,17M;140;140;1
;148;http://www.inc.com/inc5000list/json/inc5000_2014.json;148;Inc5000 Company List;Inc5000 Company List;St. Charles;Total Technology Solutions Group;Company;25293;Business Products & Services;Chicago;#Error;Illinois;IL;total-technology-solutions-group;10;2608,0908;222535,428571429;148;222535,428571429;3115496;3,12M;14;14;1
;149;http://www.inc.com/inc5000list/json/inc5000_2014.json;149;Inc5000 Company List;Inc5000 Company List;American Fork;Buy PD;Company;25025;Real Estate;Provo-Orem UT;#Error;Utah;UT;buy-pd;90;2606,3465;814663,867346939;149;814663,867346939;79837059;79,84M;98;98;1
;150;http://www.inc.com/inc5000list/json/inc5000_2014.json;150;Inc5000 Company List;Inc5000 Company List;Bluffdale;Goal Zero;Company;22898;Consumer Products & Services;Salt Lake City;#Error;Utah;UT;goal-zero;120;2598,7288;285408,333333333;150;285408,333333333;34249000;34,25M;120;120;2
;151;http://www.inc.com/inc5000list/json/inc5000_2014.json;151;Inc5000 Company List;Inc5000 Company List;Fishers;Advocate Merchant Solutions;Company;22864;Financial Services;Indianapolis IN;#Error;Indiana;IN;advocate-merchant-solutions;80;2573,062;50914,022471910;151;50914,022471910;4531348;4,53M;89;89;2
;152;http://www.inc.com/inc5000list/json/inc5000_2014.json;152;Inc5000 Company List;Inc5000 Company List;Los Angeles;Sky Zone Indoor Trampoline Park;Company;20327;Consumer Products & Services;Los Angeles;#Error;California;CA;sky-zone-indoor-trampoline-park;2200;2571,0587;40083,619090909;152;40083,619090909;88183962;88,18M;2200;2200;4
;153;http://www.inc.com/inc5000list/json/inc5000_2014.json;153;Inc5000 Company List;Inc5000 Company List;Overland PArk;Avenue Link;Company;26205;Advertising & Marketing;Kansas City MO-KS;#Error;Kansas;KS;avenue-link;10;2564,509;578191,181818182;153;578191,181818182;6360103;6,36M;11;11;1
;154;http://www.inc.com/inc5000list/json/inc5000_2014.json;154;Inc5000 Company List;Inc5000 Company List;Virginia Beach;Incredible Supply & Logistics;Company;25975;Government Services;Virginia Beach-Norfolk-Newport News VA-NC;#Error;Virginia;VA;incredible-supply-logistics;10;2550,7143;618500;154;618500;7422000;7,42M;12;12;1
;155;http://www.inc.com/inc5000list/json/inc5000_2014.json;155;Inc5000 Company List;Inc5000 Company List;Maitland;ReSell;Company;26126;Business Products & Services;Orlando FL;#Error;Florida;FL;resell;10;2545,6932;337758,642857143;155;337758,642857143;4728621;4,73M;14;14;1
;156;http://www.inc.com/inc5000list/json/inc5000_2014.json;156;Inc5000 Company List;Inc5000 Company List;Florence;Legion Logistics;Company;25004;Logistics & Transportation;Cincinnati;#Error;Kentucky;KY;legion-logistics;20;2545,2064;521207,827586207;156;521207,827586207;15115027;15,12M;29;29;1
;157;http://www.inc.com/inc5000list/json/inc5000_2014.json;157;Inc5000 Company List;Inc5000 Company List;Encino;GrayPay;Company;25205;Financial Services;Los Angeles;#Error;California;CA;graypay;10;2539,989;271069,272727273;157;271069,272727273;2981762;2,98M;11;11;1
;158;http://www.inc.com/inc5000list/json/inc5000_2014.json;158;Inc5000 Company List;Inc5000 Company List;Washington;Urban Investment Group;Company;26496;Real Estate;Washington DC;#Error;District of Columbia;DC;urban-investment-group;0;2526,0778;4822398;158;4822398;4822398;4,82M;1;1;1
;159;http://www.inc.com/inc5000list/json/inc5000_2014.json;159;Inc5000 Company List;Inc5000 Company List;Hoboken;SPHERE Technology Solutions;Company;25206;Security;New York City;#Error;New Jersey;NJ;sphere-technology-solutions;10;2524,0876;299583,333333333;159;299583,333333333;3595000;3,60M;12;12;1
;160;http://www.inc.com/inc5000list/json/inc5000_2014.json;160;Inc5000 Company List;Inc5000 Company List;Hamilton;Bai Brands;Company;26135;Food & Beverage;Trenton-Ewing NJ;#Error;New Jersey;NJ;bai-brands;60;2521,6684;267810,796875;160;267810,796875;17139891;17,14M;64;64;1
;161;http://www.inc.com/inc5000list/json/inc5000_2014.json;161;Inc5000 Company List;Inc5000 Company List;Salem;RocketDrop;Company;26268;Business Products & Services;Boston;#Error;New Hampshire;NH;rocketdrop;10;2518,6981;4841756,33333333;161;4841756,33333333;72626345;72,63M;15;15;1
;162;http://www.inc.com/inc5000list/json/inc5000_2014.json;162;Inc5000 Company List;Inc5000 Company List;Westlake;ECHO Health;Company;21880;Health;Cleveland;#Error;Ohio;OH;echo-health;20;2509,1757;1957677,54166667;162;1957677,54166667;46984261;46,98M;24;24;3
